date,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12
2010-08-04,112.0202515496,135.2709538969,75.5191213457,77.3819725048,106.4216560360,79.3722608497,85.2582886017,91.3226072979,97.7939763741,87.3609523213,96.0228038469,93.0969218311
2010-08-05,110.8973152728,137.9573081710,74.5819001574,77.3146379008,102.2993191452,79.4790483972,85.4026202227,89.9306896332,96.9808056600,88.5815373084,98.7778499695,93.7635360373
2010-08-06,109.2751555109,135.0616141857,73.8805519483,75.7752180926,100.0148997470,79.3708809808,88.1866759475,87.8990374275,98.3456924290,88.7936402187,98.7663598903,95.4558358085
2010-08-09,109.0148013760,133.8947055699,74.4722716204,75.8237344170,98.1331873500,79.7563229683,86.8967761930,89.5702673550,97.3299431339,87.5523313406,97.6044360951,98.0413326052
2010-08-10,110.8076772346,134.3647142796,75.8448475419,74.6260093612,97.9971203592,82.1573355679,90.1031395976,90.5554784737,96.7213513312,87.7624306404,98.5758485987,98.7100432790
2010-08-11,110.1701457447,132.7883908754,75.5112872128,74.0236787773,98.7134986636,84.1553605347,89.4665844434,89.0621468793,96.5027961264,86.1927479745,95.5868596446,99.5335975013
2010-08-12,109.4246054461,130.5763486663,75.5423309945,73.4057940368,99.5628559116,84.6127943780,87.4510516653,90.6079223317,96.9741089190,86.2445846496,93.7315358077,99.4650358847
2010-08-13,109.9935723423,131.0574091619,76.2680938323,73.8744069469,101.1296580328,84.3199331370,88.7703684736,90.4697011440,95.3198317773,86.2119671269,91.6970498167,103.1864871507
2010-08-16,110.2666183335,130.0278688268,77.2190797099,71.8944445327,103.6134546116,81.7419238481,91.6957263273,90.2112527173,95.2924577289,86.7295427854,91.3953374730,103.9574449843
2010-08-17,109.8136468362,131.1833422227,77.7442243096,73.6242497010,105.0984554066,80.8208119889,92.2234301316,90.8853129231,95.8136448332,86.6441299737,90.6985949110,103.5398332995
2010-08-18,106.9670240547,130.8228908262,77.6786292562,72.6624968419,108.4897893515,82.5132524325,95.1812557411,90.2871072242,96.1663858360,89.6999047353,90.7975519526,103.1527603016
2010-08-19,105.4789825284,135.5824421392,78.5570501521,72.6168229874,108.4346189830,80.3813957461,94.1623976005,90.9505238883,96.2511864928,88.1021572440,89.9488635019,103.9682614897
2010-08-20,107.1664734177,136.5570775548,79.1689230600,72.5784080198,110.3951083200,80.0673709020,94.9654531767,90.3422605334,96.5080359944,87.1827246061,91.9144343478,101.0862118528
2010-08-23,109.8105359838,135.4433741374,79.5390053357,73.7091645367,109.7128438062,78.7152066665,93.1026025356,89.2507219926,94.7533307506,85.8906778386,90.9924717916,100.2828809391
2010-08-24,109.7345058120,134.8419046439,79.6324156726,73.5145076384,110.4223376094,78.7501724982,94.6508955472,90.9882535134,94.2620866876,85.8080784833,91.6105022251,98.2301767514
2010-08-25,107.3647270960,132.2063208038,80.4588168211,71.7523026973,108.9921263463,76.6286616636,96.2570166585,92.6034854265,94.3654939898,87.3491072998,92.6787742121,98.0127090864
2010-08-26,106.0421970952,129.9100266907,79.0763982701,68.9204981129,109.3358822465,77.1928346495,95.9759856526,92.8000381681,94.2987583682,88.1610371175,92.9289801478,96.5897506726
2010-08-27,105.4074061525,128.2096022443,80.5578455629,66.5328070942,108.9591711726,77.5629024429,94.6089535640,92.9627662162,90.7755958536,88.9690092266,89.0470328355,94.2975483640
2010-08-30,105.6130913037,126.7664116788,78.9666692717,65.6061233795,107.7425055267,78.3324597755,94.3536750555,92.7542433240,90.8524060237,89.9514495574,90.9263120469,92.6351692403
2010-08-31,106.4629318303,124.7894325536,79.1270581711,65.9530920418,108.6007575247,78.4858232770,95.0880569455,90.9665472438,90.6840978677,91.0263749773,91.5708121302,93.8790134478
2010-09-01,104.8846470663,126.0237682830,78.8891121865,66.2286979587,108.2384644524,78.2843036970,93.7481917882,91.2333349857,90.2315798496,92.3710564399,93.1280599070,93.5902331706
2010-09-02,103.3987137721,127.7069583872,79.3287450726,67.6119038030,108.9011148174,78.1072758010,95.9581411432,91.0600230585,90.9975245484,91.4040286611,96.7116104104,93.9716565589
2010-09-03,105.3835134428,126.5976861718,80.6973084751,66.8072124119,109.8389804599,78.3144079721,94.5930430875,89.6569976279,93.5646619687,90.2509027793,99.1999714169,95.9272748316
2010-09-06,103.0758838525,125.2033512281,80.5479345749,65.7976284782,108.6023893389,78.5487278289,95.2417143662,91.5930137684,93.0356377468,90.1263228758,99.1691954152,94.5695598458
2010-09-07,102.9778914066,129.4922546687,82.3616730355,65.0991720380,107.0521485183,79.5404416704,95.9176511393,88.9196582638,94.4831819777,91.2604836462,98.8100830460,95.6143519181
2010-09-08,103.6650574117,127.5131417101,84.3838547441,64.3757020586,106.8571678932,78.8057953119,97.1210016230,88.4838336868,94.5805215237,91.7966484600,99.0210124720,97.6232853346
2010-09-09,104.0076364006,127.2296515507,83.4627965821,63.0506512087,109.2561564959,78.7370141828,97.8261564678,93.3618088808,96.0176396296,92.2242905731,99.3459745498,97.6913061047
2010-09-10,104.7624263149,130.0650368763,83.3452939971,62.6593779508,112.4668352113,79.9765988810,100.7525030162,92.1829155043,95.1682845213,92.2070783451,97.9916540457,97.4229392101
2010-09-13,104.8087070982,129.6487789503,82.9425559361,63.6149318168,110.8622539811,81.4379979611,100.7192564563,92.6671800326,96.2076063283,91.7907823966,97.5198217441,96.3075578572
2010-09-14,108.3414648442,129.9939636874,82.2569956791,65.8363650872,111.6002605588,82.3379346181,104.1239692206,91.9892455729,95.6247272796,92.0160150532,96.8559726813,95.3777696994
2010-09-15,107.7349144494,128.9866282935,83.1262696462,66.8594239533,114.8057957350,81.2617624671,102.9347739042,91.2743800546,95.8185446288,93.1155365788,98.9419930527,96.5008366501
2010-09-16,107.8460291657,128.2469277026,82.3139663041,65.7284933536,111.8386051149,81.7169913114,104.0297878686,89.0303777121,96.4479970834,92.5439061793,99.4279895998,95.6955882745
2010-09-17,109.0328752559,129.6738063757,83.6329044323,65.9602649741,111.7470426570,84.1516882738,101.9461566321,89.5929332236,98.7345203587,92.1687710800,99.7499882531,95.7374480126
2010-09-20,108.7958378306,126.1228955685,82.1433162353,65.8454500251,111.7601250156,82.0053056582,101.4999338538,88.5890353680,99.3149197557,91.8059316521,100.3188757645,96.7912846785
2010-09-21,107.1417785403,127.8629218446,81.8510361645,66.8837994758,108.6046156206,81.2476665785,99.2480656648,88.9109443383,100.7400026276,93.2802143812,100.5711506423,97.0861230269
2010-09-22,107.3727075764,131.3242999698,80.5176187955,67.4360282145,105.7860922543,81.1666231408,98.2048428608,87.2759317466,98.6298824222,92.8041867925,99.8146739810,92.1984788306
2010-09-23,107.0146762285,130.7475866527,79.1711736861,71.5710288074,105.5975903700,81.2694746509,96.9419091853,85.6021764632,99.2707146537,92.1797162011,99.2328639414,89.6055563699
2010-09-24,106.9628249012,129.5781811172,79.5006978320,71.1973466025,104.7957807846,79.9188131609,98.3745060072,84.5468612673,99.1235555684,91.4851820182,101.1037131171,90.5057198088
2010-09-27,107.4622694953,132.7014698127,78.0840557809,72.8819082764,102.8132895710,79.7000470699,99.8286311033,85.5596333230,99.8316164466,89.4333945524,100.8941037342,91.1310378489
2010-09-28,107.6332515565,130.7573837823,77.3341785880,74.7685683935,103.7658993011,80.0207726592,100.2739160566,83.6655969826,100.8406833645,88.7189714210,100.4521312203,89.2253685431
2010-09-29,108.7459772155,131.0550604349,77.1015289868,74.8040836538,101.8316158727,77.1758331340,102.1377169567,81.3459706429,101.0436738042,89.1163241088,101.5988906732,87.1916093012
2010-09-30,108.7948136903,129.3388243506,76.6973555244,75.6212196503,101.6428179994,76.9592762948,100.0644498861,81.4118243312,102.6565391259,88.9420916784,102.5726759309,85.8610941521
2010-10-01,110.6055784314,131.9094172226,76.4938060837,74.4408430056,104.8703687025,76.9639452917,100.6622695092,79.5096374645,103.1176321485,89.2683096589,102.6742272037,86.0930809961
2010-10-04,109.9616422960,132.3670746446,76.9010289531,74.9515202289,106.4573920858,75.9688972104,102.0324788528,80.8337714082,101.6998282273,89.4016690356,101.9202763130,84.7819535474
2010-10-05,107.5536264098,132.3598000058,77.4598060209,76.5342974203,106.4592330455,75.9001661095,100.9586130077,81.7023421835,102.1963944629,88.4820113781,102.4078785273,84.7547333407
2010-10-06,107.9539864393,131.0094067737,76.4249526968,74.2915925716,107.5876980389,75.8827888840,98.5612913434,82.5852064885,103.9922658018,86.9943662425,103.6148366923,87.2008570611
2010-10-07,110.3151959962,127.5615572156,75.8761027248,76.0202236710,111.1710512077,73.5788926446,99.3689022217,81.6663681092,103.2249176110,86.6617820102,103.6403144891,85.3670450193
2010-10-08,112.2452471654,128.6542916807,77.7945185659,75.1264336637,109.5570113692,74.4958346122,101.6983865135,80.1491820256,106.0395089192,86.2168522692,102.2461807462,81.9196683439
2010-10-11,114.5412801974,129.7560641842,76.1720557312,75.1685922008,106.7946310952,73.2075926230,100.9521327289,79.1740329787,107.0946015919,86.0000613373,104.3818943036,81.9823142902
2010-10-12,114.9830044019,127.7919339505,75.9689959540,76.4702265606,105.9261668118,72.8013534745,101.9197535365,81.0348646423,105.8973346828,85.0481730784,102.1107532002,83.2442332679
2010-10-13,117.7947924173,124.2139186294,74.3885965184,74.8902928435,105.4762677511,72.7865821894,101.0688283848,80.9802765439,101.8337946553,86.1297900975,100.6547393143,82.9082430641
2010-10-14,116.5402320427,126.7148654228,73.6143845777,72.8277690012,104.3650644174,75.1253216081,97.4510301977,82.4365043472,102.2313164141,87.1216741779,102.3924517217,83.2965232905
2010-10-15,117.1452197864,125.9484433993,73.4544776806,70.8933518534,105.6831189230,73.5769403003,97.7507550636,80.2080514146,104.1845243160,87.7355859111,101.9463128172,87.7391424395
2010-10-18,114.9407455715,126.5908928793,72.8471036693,71.2993094857,107.4536441563,72.7906440617,95.2289547324,79.3985207656,104.7486252323,87.6941075163,99.3828653711,87.0208383366
2010-10-19,115.2529596862,129.2903676436,74.4467159449,71.2891265283,107.2846264312,73.9385790828,96.1185009163,80.2111335402,104.8080019551,88.0150638507,98.8637678433,88.2259956726
2010-10-20,113.5468169178,129.8253390715,75.3677025687,71.5587788874,107.2507621261,73.4380822647,95.5088152382,80.8605059205,104.5444481995,89.0902669757,98.8655172320,89.1744974800
2010-10-21,114.8823819980,131.2326397499,73.4331991835,74.0504665829,106.5245466817,73.6000908419,97.0295217166,79.5154284060,105.5960680877,90.4981664785,100.7184706257,90.3578263645
2010-10-22,116.1722400919,129.5289862912,73.5326169939,73.4744097260,104.9813545171,74.2060385173,98.5575036905,78.5414280133,106.7299965215,90.0586547163,101.7132339688,89.4139158384
2010-10-25,116.2214100172,125.1555140273,72.8873850317,74.1155239038,104.8233797664,71.7064087665,97.8855065136,79.5534216895,106.6116633951,89.5334892554,103.7813725720,88.1548978515
2010-10-26,114.6662379100,124.6395913438,71.9402282379,74.1351866802,103.8657983639,71.5568836123,99.2787504422,77.6774870493,106.4135376690,88.9590451746,102.6691832877,85.0806510903
2010-10-27,112.0072802004,125.0874839120,71.9528867048,74.5720965854,105.5869023781,70.8399954894,98.7258740307,76.3917052056,106.5363156466,88.5232259284,101.0290448051,83.1796040141
2010-10-28,111.7779791673,124.4113579326,70.6758268649,71.8432014961,105.6479597746,70.6096080604,101.0243740419,75.5473991330,105.9704654559,90.0289832238,101.6777128004,87.7646189996
2010-10-29,110.4419077093,123.7618608619,70.4313807526,71.2640154834,106.0648502882,71.9336736344,98.5971223248,76.0689829513,106.8308733536,90.3464497667,102.9260096149,86.6240392022
2010-11-01,108.8579198456,123.6178728180,71.4480643925,70.6941041351,105.4460071296,70.6557336518,98.4521810872,74.7557214453,107.0057127892,90.9084436635,103.9625858291,88.2747428758
2010-11-02,107.7903015116,124.7472366912,72.0906242033,71.6799052912,106.1816383555,70.6603767875,98.7135876172,73.0363436193,107.9988603534,93.0310920007,105.0304431361,87.6299008397
2010-11-03,109.3605716610,122.9289402714,72.6932204136,71.0887502594,106.1493060263,69.1512419349,99.9957945377,71.9852539059,106.8259532672,92.7166113798,104.1298337861,89.2518221640
2010-11-04,109.6262758995,123.8016629918,71.5211337032,72.2502498893,103.3999936351,69.8545485503,99.2268585553,73.4033041681,107.1046709753,91.6765235057,103.5816029688,90.6150963466
2010-11-05,111.0144030942,122.2046097347,71.5194065818,72.3741353377,103.6346098912,70.6742729179,99.3775776166,74.7879122899,105.8898177597,92.1789233658,103.2322964721,89.0492120292
2010-11-08,110.8503144466,120.4269098540,70.3624460259,73.7286014343,102.4827222568,68.4337669983,99.2838912168,74.2835416668,106.7528590404,92.3458687443,104.0790204726,88.5399415302
2010-11-09,112.6040612667,121.2160643103,68.6233301757,74.8959200539,102.5324617344,69.5365676870,100.7937327022,76.0209022542,103.6131485582,91.1841612991,105.4872338517,88.4415682826
2010-11-10,111.8423590305,120.7077439375,69.2118293496,73.9590429451,102.2137385000,69.1610419305,100.3311887587,76.1594582994,107.3146109195,90.8617624480,106.2604121329,88.8575342420
2010-11-11,113.8546952957,123.1356525463,68.2245653375,73.0104276843,103.9096732727,68.6439613442,100.5401200958,78.0595714092,105.0640480319,92.4477052063,107.7709592894,90.1239426594
2010-11-12,115.2222120234,124.0220290226,68.6239529894,73.2828189508,105.0268053601,68.9247418945,98.6338155248,76.7571749632,105.0055207208,92.7933487113,102.8552781136,92.4608391958
2010-11-15,115.3797161687,122.1461635405,68.6082003129,72.2406801264,105.7037466626,69.5383195618,99.6967827913,78.1181782813,104.4500204196,93.0278554230,101.4771492224,92.8005647036
2010-11-16,112.8651411037,120.9922637389,69.1384865957,70.7384719045,105.7908691461,70.6306679471,98.0609399431,77.5535633373,103.7541476331,94.1691573586,100.7048739774,92.5160220573
2010-11-17,111.7972106771,124.4138832253,67.5175482399,71.3850356357,106.6045828477,70.8956077557,100.3486896718,79.9971917705,102.6745144644,94.2210288768,102.6385045308,89.7144586612
2010-11-18,112.5590034039,121.1226917590,68.1011579558,72.4695937797,107.1495157647,71.7816490625,100.4838567715,81.4026477451,101.6607834063,95.0007335611,105.3916533660,91.7452911782
2010-11-19,111.8028897009,123.5542628929,66.5460364614,74.2163643525,110.6989018394,71.3450576912,98.4694895959,81.1797347664,101.1281755890,94.6242486828,103.9256796112,94.4249187414
2010-11-22,115.0075275158,120.6507960442,67.0195771516,76.1319909530,111.7384549543,72.8096934554,97.7950202905,83.0663212445,99.0848916228,96.7823440743,104.3083240303,97.6912015019
2010-11-23,112.0448565110,121.3766477876,66.2615764795,76.1178644715,110.3438405358,71.9705478001,99.7184018569,83.1949119751,100.9575394353,97.8688163293,103.8512419504,98.6933824944
2010-11-24,113.0763364982,122.1430958530,66.8193637534,77.4727825354,107.6137633419,71.2209243159,100.4046547766,83.1975991881,100.0683069820,96.7687458754,105.4695136755,99.6380399470
2010-11-25,113.0924431642,122.4381464867,66.8237146483,79.1870997328,106.8355858817,71.1694062252,99.5170527289,82.4680996641,102.7671445600,96.1889851964,105.4418339425,101.0525318707
2010-11-26,111.5900755100,124.3639486217,67.2222208590,76.5217829693,106.6646254449,70.2261173658,100.3628904657,82.3373553481,99.6600824916,95.9547219164,104.2259093337,99.9508842472
2010-11-29,113.5700105986,124.3936860940,67.5916988929,75.9904133347,108.9286848780,72.7693851772,96.9786613907,81.2769114510,99.2557028084,95.4272249612,102.0760127201,98.7603760029
2010-11-30,115.5241601525,128.7943296878,68.5552456440,76.0170563082,106.2970920885,71.8032592493,98.1407457498,81.4646044297,98.1660670434,96.2910102141,99.2140557318,100.4506798265
2010-12-01,116.0087688205,128.3904154640,68.9501749246,73.3434486149,103.2884691562,70.8917667136,97.9413926666,80.8962146084,99.4860959153,96.0028066636,98.7113808470,98.0491149417
2010-12-02,116.9939725093,128.4610776980,69.1353928581,73.5474354431,104.4250669272,72.6908429360,98.3176410615,81.1229888069,99.5758913099,97.3619993295,98.1736125141,101.7483483112
2010-12-03,116.9309801121,128.9650258494,68.6381508668,72.7200469838,105.3467312077,72.5514732371,97.9144170766,81.7196228290,97.1657820704,99.3708416522,99.1564165526,102.5740711248
2010-12-06,119.4197201869,131.9850266358,67.9127533058,72.0254660046,104.5369898678,71.2271571029,97.7482089270,80.4889756704,99.9643778936,98.2997429341,97.4470140999,103.5796565913
2010-12-07,119.9043978821,131.2748645081,66.5456762592,70.6619263273,105.1539959350,70.4185404111,93.7175537376,82.0020302179,99.1578580470,97.5996196641,97.4914262999,108.9073347642
2010-12-08,117.7916512693,133.4916576908,66.5525279471,70.3464604548,109.1272340996,70.6517076391,92.9551626596,81.0526055826,99.2361153824,99.4917520927,95.5035891660,105.7817244962
2010-12-09,114.6319191168,134.5608130231,65.7680642272,68.3003474901,110.7421243359,70.8000126632,94.9373869282,83.1276342197,99.1349016535,98.5670137637,97.0680163527,105.1999124759
2010-12-10,114.6152863682,133.4738382732,66.6492352570,69.7995726962,110.8177736077,69.4935641641,96.4752134309,83.9597812746,99.7772913831,100.3442125699,97.1089000105,105.3195175035
2010-12-13,113.4479933123,135.4762912263,68.2196714567,73.1575400275,111.5346835517,68.7129629985,94.4657213418,83.5052796806,98.8790921987,98.5348051361,95.8045713920,105.5681993399
